base,slope,intercept,r_value,p_value,stderr
7100,0.150984874217416,62.2547043824701,0.948864163165327,1.09678795954982E-126,0.003183341214694
7101,0.147658165054069,63.0618924302789,0.947748689448375,1.50128743171027E-125,0.003149775897025
7102,0.144415524113072,63.8518474236388,0.946453693140585,2.91619742496676E-124,0.003121775272645
7103,0.141065220110036,64.6661510225764,0.945835843326728,1.17017003131068E-123,0.003068411499398
7104,0.137800210738,65.4629686985392,0.944584882007704,1.8561923228014E-122,0.00303484700098
7105,0.134618431568962,66.2427230810093,0.942913730891651,6.75105219718285E-121,0.003013182813819
7106,0.131517858091444,67.005829814077,0.940875746799004,4.67941472680548E-119,0.003000782239076
7107,0.128306846063366,67.7938541301461,0.939704517614638,4.99709845554975E-118,0.002959163878152
7108,0.125178476190476,68.5649363877822,0.93777729343576,2.2234964613955E-116,0.002937356469333
7109,0.121941047770821,69.3606509030545,0.936490912363964,2.61908709387807E-115,0.002893825571108
7110,0.118787528893948,70.1391661088977,0.934843557392343,5.72159513612315E-114,0.002859129623203
7111,0.115526186605957,70.9420607702523,0.933661043357374,4.98321294401669E-113,0.002808445615273
7112,0.112350032934927,71.72749124834,0.931694278087045,1.67149644605021E-111,0.002775861808612
7113,0.109256949421362,72.4958940106242,0.929043492978672,1.61699321249481E-109,0.002757277487006
7114,0.106055257749953,73.2888390571049,0.927434640721967,2.38019130630361E-108,0.002710214858513
7115,0.102937932764181,74.064488061089,0.925544543490557,5.18507946986535E-107,0.002668722973158
7116,0.099902971049137,74.8232509827357,0.922374962728076,7.60789179359951E-105,0.002651497282309
7117,0.096948387706318,75.5655373306773,0.918978508980628,1.26688917486896E-102,0.002636153731921
7118,0.093882583418706,76.332898499336,0.916813258557546,2.94251410753739E-101,0.002591322295518
7119,0.090708919749573,77.1246501992032,0.915144667234253,3.13494503810767E-100,0.002532217065471
7120,0.087620405539746,77.8989469588313,0.912410406189532,1.36474393741792E-98,0.002490761595517
7121,0.084425262606716,78.6973766533864,0.910316352066485,2.26081759235587E-97,0.002432706310723
7122,0.08131642124834,79.4781139309429,0.908023869018819,4.52040794093193E-96,0.002377446696703
7123,0.078102036881047,80.282765059761,0.905542566172478,1.06008029331975E-94,0.00231889570236
7124,0.074975060140391,81.0694975431607,0.90266544431735,3.69279828326631E-93,0.002265192279693
7125,0.071743565319674,81.8799338379814,0.901129922542787,2.34835084052655E-92,0.002187430214849
7126,0.068600447960539,82.6722526826029,0.898520132192931,5.08691529513749E-91,0.002123718819481
7127,0.06535384435591,83.4880616998672,0.896752162018774,3.89771462137125E-90,0.002043830192771
7128,0.062196548890154,84.2855641035857,0.893249093616658,1.97979858768525E-88,0.001983735175194
7129,0.05893664359704,85.1063778087649,0.891268771881395,1.71726864558807E-87,0.001900337805651
7130,0.055577264503889,85.9498611819389,0.890363914279885,4.54468358445923E-87,0.001800857767997
7131,0.052311128514513,86.7742274103586,0.887259007413445,1.20254394370339E-85,0.001723457900238
7132,0.048946129538987,87.6211364940239,0.884971340762954,1.26413416737341E-84,0.00163209291604
7133,0.045485262151395,88.4899755378486,0.884885602082679,1.37931090210971E-84,0.00151736904999
7134,0.042130222652248,89.3371205976096,0.883032643976381,8.92882258102734E-84,0.001418987542977
7135,0.038679329235439,90.2061946746348,0.882155368851743,2.13817815867314E-83,0.00130862982794
7136,0.035325286814646,91.0554122576361,0.87839108976469,8.3899036472702E-82,0.001218074382229
7137,0.031875867501423,91.9264598406375,0.875857080328444,9.27041810084861E-81,0.001112986624802
7138,0.02833394589262,92.8187467197875,0.874687853227703,2.7594812614126E-80,0.000994982308929
7139,0.024702320546386,93.731698685259,0.873840964775346,6.03946380294959E-80,0.000871026209686
7140,0.02117337666477,94.6236033067729,0.860989986665617,4.57271997451789E-75,0.000792660852426
7141,0.01774448795295,95.4949922974768,0.842207370085901,9.41282990315473E-69,0.000719875470611
7142,0.014223453917663,96.3875485524568,0.825354075199472,9.38430780133586E-64,0.000616620394153
7143,0.010802696110795,97.2595496945551,0.780165271353073,1.21174756221577E-52,0.000548939123583
7144,0.007290017909315,98.1526711686587,0.720980071597202,1.51207922636576E-41,0.000444028854719
7145,0.003688219313223,99.0663397078353,0.546870374779292,5.60097528874995E-21,0.000357825145317
7146,0,100,0,1,0
7147,0.004526165888826,98.9901775431607,0.607465192259904,1.04575919669769E-26,0.000375075996138
7148,0.004526165888826,98.9901775431607,0.607465192259904,1.04575919669769E-26,0.000375075996138
7149,0.008889719446025,98.0182449136786,0.603151750588781,2.93826272986658E-26,0.000745008692811
7150,0.013169186492127,97.0658258300133,0.599277488448428,7.33336269387646E-26,0.001114846546224
7151,0.013169186492127,97.0658258300133,0.599277488448428,7.33336269387646E-26,0.001114846546224
7152,0.017274506393474,96.1536605843294,0.595133006896137,1.92439765085343E-25,0.001478245523319
7153,0.021289718155948,95.2622439442231,0.591114588694587,4.83950408807479E-25,0.001840984352877
7154,0.021289718155948,95.2622439442231,0.591114588694587,4.83950408807479E-25,0.001840984352877
7155,0.021289718155948,95.2622439442231,0.591114588694587,4.83950408807479E-25,0.001840984352877
7156,0.025021747296528,94.4357097609562,0.58656334735421,1.35430497468229E-24,0.002189456065297
7157,0.028654929614874,93.6317156042497,0.581934449126046,3.79407441744333E-24,0.002537710276996
7158,0.028654929614874,93.6317156042497,0.581934449126046,3.79407441744333E-24,0.002537710276996
7159,0.028654929614874,93.6317156042497,0.581934449126046,3.79407441744333E-24,0.002537710276996
7160,0.028654929614874,93.6317156042497,0.581934449126046,3.79407441744333E-24,0.002537710276996
7161,0.028654929614874,93.6317156042497,0.581934449126046,3.79407441744333E-24,0.002537710276996
7162,0.031757600682982,92.9478593227092,0.576633734676194,1.20992001116572E-23,0.002851487657079
7163,0.031757600682982,92.9478593227092,0.576633734676194,1.20992001116572E-23,0.002851487657079
7164,0.03462986560425,92.3157894555113,0.570924828248438,4.12165695491366E-23,0.003155851775304
7165,0.03462986560425,92.3157894555113,0.570924828248438,4.12165695491366E-23,0.003155851775304
7166,0.037260388692848,91.7378299867198,0.565051545976063,1.41913391929802E-22,0.003447806298715
7167,0.039765587554544,91.1878385126162,0.559122580157151,4.82322720801034E-22,0.003736799166806
7168,0.039765587554544,91.1878385126162,0.559122580157151,4.82322720801034E-22,0.003736799166806
7169,0.042010751811801,90.6957072775564,0.553364251779865,1.5462936584799E-21,0.004007403507097
7170,0.044121015063555,90.2335072244356,0.547672911312511,4.78454070181788E-21,0.00427159874764
7171,0.044121015063555,90.2335072244356,0.547672911312511,4.78454070181788E-21,0.00427159874764
7172,0.044121015063555,90.2335072244356,0.547672911312511,4.78454070181788E-21,0.00427159874764
7173,0.045805671106052,89.8653868393094,0.542562468036898,1.2954869848691E-20,0.00449424875226
7174,0.045805671106052,89.8653868393094,0.542562468036898,1.2954869848691E-20,0.00449424875226
7175,0.045805671106052,89.8653868393094,0.542562468036898,1.2954869848691E-20,0.00449424875226
7176,0.047030965964713,89.5982650199203,0.538235604240132,2.97152132585175E-20,0.004666953286182
7177,0.047030965964713,89.5982650199203,0.538235604240132,2.97152132585175E-20,0.004666953286182
7178,0.047929401328021,89.4027029747676,0.534558423921472,5.96124727200849E-20,0.004802102812949
7179,0.047929401328021,89.4027029747676,0.534558423921472,5.96124727200849E-20,0.004802102812949
7180,0.047929401328021,89.4027029747676,0.534558423921472,5.96124727200849E-20,0.004802102812949
7181,0.047929401328021,89.4027029747676,0.534558423921472,5.96124727200849E-20,0.004802102812949
7182,0.048119118649213,89.361534316069,0.533582015319789,7.16151208476143E-20,0.004833458065865
7183,0.048119118649213,89.361534316069,0.533582015319789,7.16151208476143E-20,0.004833458065865
7184,0.048119118649213,89.361534316069,0.533582015319789,7.16151208476143E-20,0.004833458065865
7185,0.048119118649213,89.361534316069,0.533582015319789,7.16151208476143E-20,0.004833458065865
7186,0.048119118649213,89.361534316069,0.533582015319789,7.16151208476143E-20,0.004833458065865
7187,0.048119118649213,89.361534316069,0.533582015319789,7.16151208476143E-20,0.004833458065865
7188,0.048119118649213,89.361534316069,0.533582015319789,7.16151208476143E-20,0.004833458065865
7189,0.048119118649213,89.361534316069,0.533582015319789,7.16151208476143E-20,0.004833458065865
7190,0.048119118649213,89.361534316069,0.533582015319789,7.16151208476143E-20,0.004833458065865
7191,0.048119118649213,89.361534316069,0.533582015319789,7.16151208476143E-20,0.004833458065865
7192,0.048119118649213,89.361534316069,0.533582015319789,7.16151208476143E-20,0.004833458065865
7193,0.048119118649213,89.361534316069,0.533582015319789,7.16151208476143E-20,0.004833458065865
7194,0.048119118649213,89.361534316069,0.533582015319789,7.16151208476143E-20,0.004833458065865
7195,0.048119118649213,89.361534316069,0.533582015319789,7.16151208476143E-20,0.004833458065865
7196,0.048119118649213,89.361534316069,0.533582015319789,7.16151208476143E-20,0.004833458065865
7197,0.047929401328021,89.4027029747676,0.534558423921472,5.96124727200849E-20,0.004802102812949
7198,0.047744899867198,89.4428022841965,0.535300550134668,5.18337190698591E-20,0.004774329687175
7199,0.04737568795295,89.5230438512616,0.536861142655372,3.85857697533857E-20,0.004718096393987
7200,0.046826775943844,89.6424006640106,0.538907985787706,2.61391378273504E-20,0.004638527028238
7201,0.046292722974768,89.7587113280212,0.540775320250939,1.82802039511595E-20,0.004563294073727
7202,0.045583244773288,89.9132608499336,0.543124512835196,1.16202888932845E-20,0.004465864814943
7203,0.044703026977803,90.1050886055777,0.545867386621354,6.81584549278238E-21,0.004348380840932
7204,0.043846309466894,90.2920986321381,0.548197181476469,4.31561089412045E-21,0.004239202641385
7205,0.043012211269209,90.4744717928287,0.550527365508458,2.72256534842021E-21,0.004133372356389
7206,0.042010203756403,90.6935430278885,0.553421942696523,1.5285209544848E-21,0.004006749096161
7207,0.040844732005312,90.9484009827357,0.556118159625904,8.88266245731476E-22,0.003868336760914
7208,0.03970979024853,91.197000252324,0.558792452209311,5.15952985090352E-22,0.003734762607597
7209,0.038604280781635,91.4395660026561,0.561529648453221,2.94384534156909E-22,0.003605025441858
7210,0.037527198482262,91.6763040106242,0.564067292276299,1.74166491535901E-22,0.003481392566124
7211,0.03647754687915,91.907418937583,0.566609792567521,1.02472165222852E-22,0.003361722339615
7212,0.035264698387403,92.1742658300133,0.569639455919276,5.41379296899189E-23,0.00322445718528
7213,0.034082707569721,92.4347867330677,0.571540271424586,3.61562448510363E-23,0.003101025514027
7214,0.032740822083096,92.7303625099602,0.574028685969559,2.12298101635053E-23,0.002959734866157
7215,0.031432957768924,93.0189642629482,0.57649795796987,1.24605656683717E-23,0.00282333403042
7216,0.029968290419275,93.3419870252324,0.57871814255459,7.68771008749444E-24,0.002676294341897
7217,0.02835090821476,93.6985934528553,0.580434720590213,5.2787867926499E-24,0.002520588618901
7218,0.026774580079681,94.0467831474104,0.582326862975839,3.47900188221852E-24,0.002368768082596
7219,0.025048168696642,94.4280166932271,0.583350321856584,2.77342632913042E-24,0.0022101456599
7220,0.023175587250996,94.8414917529881,0.583701415279462,2.56547551235802E-24,0.002043052126539
7221,0.021350338607475,95.2452636520584,0.582946601000986,3.03311323588311E-24,0.001885841914383
7222,0.019570843103775,95.6396562416999,0.582768463081293,3.15517419069073E-24,0.001729462215216
7223,0.017645922140011,96.0661373306773,0.582567373733377,3.29877798553056E-24,0.001560173243495
7224,0.01576907622842,96.4827630544489,0.579619925961866,6.31173473385784E-24,0.001404949243696
7225,0.013938742174161,96.8898539840638,0.578460829270197,8.13180934979474E-24,0.001245620733552
7226,0.011963719370139,97.3288829747676,0.576154797064853,1.34219045546244E-23,0.001075549571978
7227,0.01003756812749,97.7578929083665,0.570095736131558,4.91496953495796E-23,0.000916705808046
7228,0.007968992828685,98.2183768525896,0.56081502358317,3.41001285093466E-22,0.000745561681501
7229,0.005951486776703,98.6683914077025,0.54644120209145,6.09227085400863E-21,0.000578050611934
7230,0.003983451944603,99.1082640371846,0.498392857336225,3.64272159659838E-17,0.000439119579805
7231,0.002063344336938,99.5383119521912,0.395122659769799,8.30992015552762E-11,0.000304004459355
7232,0,100,0,1,0
7233,0,100,0,1,0
7234,0,100,0,1,0
7235,0,100,0,1,0
7236,0,100,0,1,0
7237,0,100,0,1,0
7238,0,100,0,1,0
7239,0,100,0,1,0
7240,0,100,0,1,0
7241,0,100,0,1,0
7242,0,100,0,1,0
7243,0,100,0,1,0
7244,0,100,0,1,0
7245,0,100,0,1,0
7246,0,100,0,1,0
7247,0,100,0,1,0
7248,0,100,0,1,0
7249,0,100,0,1,0
7250,0,100,0,1,0
7251,0,100,0,1,0
7252,0,100,0,1,0
7253,0,100,0,1,0
7254,0,100,0,1,0
7255,0,100,0,1,0
7256,0,100,0,1,0
7257,0,100,0,1,0
7258,0.00153547425536,99.6647382204515,0.321992587507137,1.83401771523867E-07,0.000286107157484
7259,0.00153547425536,99.6647382204515,0.321992587507137,1.83401771523867E-07,0.000286107157484
7260,0.002760759931702,99.3976184063745,0.312892036315428,4.1920927999563E-07,0.000531081848276
7261,0.003824777916904,99.1658351792829,0.304046341770936,9.12235449448673E-07,0.000759457439656
7262,0.003824777916904,99.1658351792829,0.304046341770936,9.12235449448673E-07,0.000759457439656
7263,0.00455318444318,99.0074054714475,0.296169516381736,1.78481471546749E-06,0.00093055093884
7264,0.00455318444318,99.0074054714475,0.296169516381736,1.78481471546749E-06,0.00093055093884
7265,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7266,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7267,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7268,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7269,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7270,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7271,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7272,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7273,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7274,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7275,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7276,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7277,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7278,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7279,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7280,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7281,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7282,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7283,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7284,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7285,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7286,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7287,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7288,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7289,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7290,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7291,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7292,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7293,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7294,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7295,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7296,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7297,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7298,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7299,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7300,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7301,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7302,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7303,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7304,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7305,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7306,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7307,0.005117129956365,98.8849667994688,0.285416465415043,4.32295020940617E-06,0.001088920518597
7308,0.004927412635174,98.9261354581673,0.289998209735974,2.97853687040045E-06,0.001030500526751
7309,0.004742901764371,98.966236812749,0.292426653104382,2.43839278400831E-06,0.000982915509518
7310,0.004373680516031,99.0464804116866,0.296725952384589,1.70326949239828E-06,0.00089202750766
7311,0.003824777916904,99.1658351792829,0.304046341770936,9.12235449448673E-07,0.000759457439656
7312,0.003290725099602,99.2821458167331,0.303001489858905,9.98315065162141E-07,0.000655896853206
7313,0.002581256004553,99.4366933466135,0.309029428901142,5.90526510713598E-07,0.000503426470114
7314,0.001890764712578,99.587350438247,0.302986348820979,9.99617813188698E-07,0.000376881941161
7315,0.001028822462531,99.7754317662682,0.261647151431833,2.69353556408132E-05,0.000240505873194
7316,0.000189717321191,99.9588313413015,0.109108945117996,0.084502900492369,0.00010953334646
7317,0.007266316296718,98.1552536122178,0.917430179448406,1.21156980920251E-101,0.000199715628858
7318,0.014353647505217,96.3517531208499,0.939450851372049,8.29391109713891E-118,0.000331804253051
7319,0.014353647505217,96.3517531208499,0.939450851372049,8.29391109713891E-118,0.000331804253051
7320,0.021461614722064,94.5485751925631,0.944773911411325,1.22754508816601E-122,0.00047178217785
7321,0.021461614722064,94.5485751925631,0.944773911411325,1.22754508816601E-122,0.00047178217785
7322,0.021461614722064,94.5485751925631,0.944773911411325,1.22754508816601E-122,0.00047178217785
7323,0.028598011914248,92.7464009030544,0.947043516901565,7.62144868612457E-125,0.0006144883175
7324,0.028598011914248,92.7464009030544,0.947043516901565,7.62144868612457E-125,0.0006144883175
7325,0.035751727793588,90.9452249269588,0.94807465657076,7.03066778226343E-126,0.000760059009043
7326,0.04291353800038,89.1446702921647,0.948486202415795,2.67906215433889E-126,0.000908393632211
7327,0.04291353800038,89.1446702921647,0.948486202415795,2.67906215433889E-126,0.000908393632211
7328,0.050090612862834,87.3455383665339,0.948693186032801,1.64415018561998E-126,0.001058010912767
7329,0.050090612862834,87.3455383665339,0.948693186032801,1.64415018561998E-126,0.001058010912767
7330,0.050090612862834,87.3455383665339,0.948693186032801,1.64415018561998E-126,0.001058010912767
7331,0.057287788730791,85.5491170517928,0.948809911373351,1.24731479987883E-126,0.001208539510913
7332,0.064490982811611,83.7537377689243,0.948719957433595,1.54330498074007E-126,0.001361790155417
7333,0.071699806033011,81.9594793625498,0.948518744789712,2.48143719538083E-126,0.001517222403774
7334,0.071699806033011,81.9594793625498,0.948518744789712,2.48143719538083E-126,0.001517222403774
7335,0.078918727983305,80.1677070650731,0.94829066831491,4.24123469485525E-126,0.001673979995705
7336,0.078918727983305,80.1677070650731,0.94829066831491,4.24123469485525E-126,0.001673979995705
7337,0.078729010662114,80.2088757237716,0.94955139370355,2.12465329656701E-127,0.001647815469027
7338,0.08596024162398,78.4214075166003,0.949191622330479,5.03151234059912E-127,0.001806088343174
7339,0.08596024162398,78.4214075166003,0.949191622330479,5.03151234059912E-127,0.001806088343174
7340,0.093197727414153,76.6372104515272,0.948784349777556,1.32516886897098E-126,0.001966624175055
7341,0.100437690457219,74.8547830544489,0.948314797595596,4.00787728120732E-126,0.002129890085361
7342,0.107679806108898,73.0741893094289,0.947807187037952,1.31067172668385E-125,0.002295582618783
7343,0.107679806108898,73.0741893094289,0.947807187037952,1.31067172668385E-125,0.002295582618783
7344,0.107679806108898,73.0741893094289,0.947807187037952,1.31067172668385E-125,0.002295582618783
7345,0.114925694327452,71.2996528950863,0.947302187377565,4.21063676221362E-125,0.002462872292233
7346,0.114925694327452,71.2996528950863,0.947302187377565,4.21063676221362E-125,0.002462872292233
7347,0.122172085828116,69.5295674501992,0.946762173937902,1.44826667254632E-124,0.002632679689302
7348,0.129417990817682,67.7618575830013,0.946180272956108,5.40425207490469E-124,0.002805326207953
7349,0.129417990817682,67.7618575830013,0.946180272956108,5.40425207490469E-124,0.002805326207953
7350,0.136661744564599,65.9991405179283,0.945574104224022,2.09772122763696E-123,0.002980426377171
7351,0.136661744564599,65.9991405179283,0.945574104224022,2.09772122763696E-123,0.002980426377171
7352,0.136661744564599,65.9991405179283,0.945574104224022,2.09772122763696E-123,0.002980426377171
7353,0.143898714475432,64.2446472775565,0.94493936960167,8.53739482591966E-123,0.00315810758252
7354,0.151132606184785,62.4930576626826,0.944264107365332,3.73192745944868E-122,0.003338951616826
7355,0.151132606184785,62.4930576626826,0.944264107365332,3.73192745944868E-122,0.003338951616826
7356,0.158358702485297,60.7476222841965,0.943556571175725,1.71648495371021E-121,0.003522732003546
7357,0.158358702485297,60.7476222841965,0.943556571175725,1.71648495371021E-121,0.003522732003546
7358,0.165575134054259,59.0087196679947,0.94281471198949,8.32465400038677E-121,0.003709598772168
7359,0.165575134054259,59.0087196679947,0.94281471198949,8.32465400038677E-121,0.003709598772168
7360,0.172779840409789,57.2767765338646,0.942036905897756,4.26130488017883E-120,0.00389968921336
7361,0.179977989907039,55.5484521646746,0.941230355062461,2.26275953037917E-119,0.004092972898115
7362,0.179977989907039,55.5484521646746,0.941230355062461,2.26275953037917E-119,0.004092972898115
7363,0.187161396698919,53.8277029880478,0.940393257541887,1.24858864547976E-118,0.004289430838001
7364,0.187161396698919,53.8277029880478,0.940393257541887,1.24858864547976E-118,0.004289430838001
7365,0.187161396698919,53.8277029880478,0.940393257541887,1.24858864547976E-118,0.004289430838001
7366,0.194318679795105,52.1191394023905,0.939511894160244,7.34336667964726E-118,0.004489456947484
7367,0.194128962473914,52.160308061089,0.939900359966495,3.37427628358231E-118,0.004469248377915
7368,0.200891858167331,50.5417017131474,0.93962813565565,5.82204376628702E-118,0.0046364243828
7369,0.207654110567255,48.9255015670651,0.939239039551272,1.26405619213894E-117,0.004809420065919
7370,0.207110205501802,49.0438319654715,0.940048216281819,2.50638940855901E-118,0.004761666915188
7371,0.213683643103775,47.4731696281541,0.939721814091133,4.82702306422206E-118,0.004927448673704
7372,0.213168527869474,47.585598061089,0.940392326591066,1.25094533229841E-118,0.004885513249583
7373,0.212477295162208,47.7364072111554,0.941230822310977,2.26058749319553E-119,0.004832035443971
7374,0.218867393891102,46.2124343559097,0.940834341542144,5.09224406770224E-119,0.004995711119003
7375,0.218022411231265,46.3970389907039,0.941712943645478,8.35661257477024E-120,0.004935844844363
7376,0.224043354354012,44.9578516334661,0.941430419254475,1.49878939154727E-119,0.005085587586761
7377,0.230075295769304,43.5186853917663,0.941035377107896,3.37586131936477E-119,0.00524175662834
7378,0.228925459381522,43.7703382337318,0.941936118534518,5.25676103610948E-120,0.005171820846624
7379,0.227805640599507,44.0158371978752,0.942767014419871,9.20747537035306E-121,0.005106154861097
7380,0.226714743084804,44.2554076095618,0.943531768040317,1.81015636973738E-121,0.005044538943596
7381,0.232410556858281,42.8988071314741,0.942994114565305,5.69353664514738E-121,0.005198077926289
7382,0.231000368886359,43.2083852456839,0.943775128613603,1.07361352436131E-121,0.005127807550188
7383,0.236346635628913,41.9325479282869,0.94316928706735,3.92437971816717E-121,0.005277241532773
7384,0.241712778068678,40.6549140371846,0.942503616108202,1.60397946623673E-120,0.005431478877097
7385,0.240038619692658,41.0231590836653,0.943160299421244,4.00014149838902E-121,0.005360140094501
7386,0.245253918649213,39.7832777822045,0.942407848309344,1.96138115278407E-120,0.005516063432627
7387,0.243663863175868,40.1342817131474,0.942977622188327,5.89618812539079E-121,0.005450629047184
7388,0.241924023980269,40.518268313413,0.943491885021409,1.97151537436312E-121,0.005385027565866
7389,0.247005104003035,39.3150067994688,0.942634532927169,1.21766627441958E-120,0.005543495857298
7390,0.245161823942326,39.7224752324037,0.943066194429753,4.88589965836021E-121,0.005479486961959
7391,0.249901904534244,38.5982260690571,0.942109448275554,3.66283291539166E-120,0.005636496322248
7392,0.247775371808006,39.0683147144754,0.942382427156599,2.06884060582118E-120,0.005574117686906
7393,0.252375876076646,37.9795085391766,0.941381021372406,1.65947545691265E-119,0.005731354094439
7394,0.250354623942326,38.4280149136786,0.941638554591057,9.74889420637735E-120,0.005671774094531
7395,0.248193752001518,38.9074200929615,0.941784587853033,7.20263307194587E-120,0.005615120814827
7396,0.252674102902675,37.8523507171315,0.940782010939362,5.66601127525181E-119,0.005770152099169
7397,0.250429272775564,38.3512433997344,0.940850976402087,4.9222175955861E-119,0.005715239889195
7398,0.254576205274142,37.3736322045153,0.939735296263688,4.69844472944151E-118,0.005869692404269
7399,0.255427669208879,37.12623,0.937934423187516,1.63921082285262E-116,0.005985366218764
7400,0.256189067121988,36.9633132536521,0.938629743769009,4.21261062391022E-117,0.005966134098467
7401,0.260224141756782,36.0177397343958,0.9375865059487,3.21614158729979E-116,0.006116547627037
7402,0.257890949800797,36.5393001195219,0.937596577616479,3.15417412892263E-116,0.00606116767166
7403,0.258297240068298,36.4582869721116,0.93835953298431,7.15619801182975E-117,0.006029772811671
7404,0.262021706621134,35.5877706640106,0.93728006569951,5.80426899029309E-116,0.00617543022704
7405,0.263141746537659,35.2921401726428,0.93541079494991,1.99676004854724E-114,0.006303100779209
7406,0.262987408006071,35.3374390571049,0.936243681660192,4.18250038347379E-115,0.0062544338466
7407,0.266596928248909,34.4995937317397,0.93528162022539,2.53983019620357E-114,0.006392915614374
7408,0.263875879795105,35.1097708366534,0.935232565553379,2.78243116607021E-114,0.006330315109022
7409,0.263331514247771,35.2441324169987,0.935975126988366,6.93958824108913E-115,0.006277158642396
7410,0.26663069079871,34.4812900664011,0.935100137885762,3.55817013961364E-114,0.006403625896772
7411,0.263728799544678,35.1330931474104,0.935003406818669,4.25693843218827E-114,0.006339147467287
7412,0.26089782136217,35.7703589508632,0.934923020865965,4.93990524814358E-114,0.006275386275602
7413,0.257945883058243,36.4346983532537,0.934695370038428,7.52102043926456E-114,0.006216373757011
7414,0.256448284196547,36.7826849269588,0.935160671132356,3.18005737584246E-114,0.006155901473433
7415,0.259487293796244,36.0891128286853,0.934868186189989,5.46703838572448E-114,0.006244365572602
7416,0.261290893492696,35.6670131606906,0.934037417622865,2.51316711974856E-113,0.006332009922955
7417,0.259328162398027,36.1194584329349,0.934489247285934,1.09901480310919E-113,0.006260588445223
7418,0.262043595522671,35.5036026560425,0.934367590018587,1.37396756598947E-113,0.00633263985256
7419,0.25894404151015,36.2050329747676,0.934372716555432,1.3611120522652E-113,0.006257464473977
7420,0.255919732574464,36.8910384329349,0.934422851183694,1.24151203033421E-113,0.006181766849986
7421,0.252968513830393,37.5620598804781,0.934467859046607,1.14305098030782E-113,0.006108159440436
7422,0.255381294479226,37.0219073306773,0.934969607761951,4.53187662939044E-114,0.006140265885372
7423,0.257809778182508,36.4808123240372,0.935487823342234,1.72950158409088E-114,0.006171313971183
